customer_name,base,protein,guac,queso,chips_salsa,chips_queso,chips_guacamole,brownie,cookie,16oz,22oz,order_cost,date
kzmnpki,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/14/2022
vpkfwun,Bowl,Steak,1,0,0,0,1,0,0,0,1,16.38,10/14/2022
vpkfwun,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/14/2022
vpkfwun,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/14/2022
vpkfwun,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/14/2022
msscyhn,Burrito,Chicken,0,1,0,1,0,1,1,0,1,19.41,10/14/2022
msscyhn,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/14/2022
msscyhn,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/14/2022
bmiafor,Burrito,Steak,1,1,1,0,0,0,1,1,0,18.72,10/14/2022
bmiafor,Bowl,Beef,0,1,0,0,0,0,1,0,1,14.17,10/14/2022
bmiafor,Burrito,Chicken,1,1,0,0,0,0,1,0,1,15.27,10/14/2022
bmiafor,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
pixwbyo,N/A,N/A,0,0,0,1,0,1,0,1,1,10.38,10/14/2022
pixwbyo,N/A,N/A,0,0,0,0,0,0,1,1,1,5.97,10/14/2022
pixwbyo,N/A,N/A,0,0,0,0,0,0,1,1,0,3.98,10/14/2022
pixwbyo,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
olvypqm,Burrito,Steak,1,0,1,0,0,1,0,1,0,16.72,10/14/2022
olvypqm,N/A,N/A,0,0,0,1,0,1,1,0,0,7.67,10/14/2022
olvypqm,N/A,N/A,0,0,0,0,0,1,1,0,0,3.98,10/14/2022
iwpffpk,N/A,N/A,0,0,0,1,0,1,0,0,1,8.13,10/14/2022
gardiqj,Burrito,Vegetables,0,1,0,1,0,0,0,1,1,17.68,10/14/2022
gardiqj,Burrito,Vegetables,0,1,1,0,0,0,1,1,0,15.46,10/14/2022
gardiqj,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
gardiqj,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
wjpzhzd,Burrito,Steak,0,1,1,0,0,0,0,1,1,17.18,10/14/2022
wjpzhzd,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/14/2022
wjpzhzd,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/14/2022
wjpzhzd,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/14/2022
xlarvfl,Burrito,Chicken,1,1,0,1,0,1,0,1,0,19.22,10/14/2022
xlarvfl,Burrito,Steak,0,0,0,0,0,0,1,0,0,10.28,10/14/2022
xlarvfl,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/14/2022
xlarvfl,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/14/2022
ppbitei,Burrito,Steak,1,0,0,0,0,1,1,1,0,16.52,10/14/2022
isgqogd,N/A,N/A,0,0,1,0,0,0,1,1,0,6.43,10/14/2022
isgqogd,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/14/2022
mirrhsy,N/A,N/A,0,0,0,0,0,1,0,1,0,4.24,10/14/2022
mirrhsy,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
luzytlf,Bowl,Chicken,0,1,1,0,0,1,1,0,1,17.91,10/14/2022
luzytlf,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/14/2022
luzytlf,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/14/2022
luzytlf,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/14/2022
vogjpha,Bowl,Vegetables,0,1,0,1,0,0,0,0,0,12.98,10/14/2022
vogjpha,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/14/2022
vogjpha,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/14/2022
hupwsmn,Burrito,Steak,0,1,0,0,0,1,0,1,0,14.53,10/14/2022
hupwsmn,N/A,N/A,0,0,0,0,0,1,0,1,0,3.98,10/14/2022
hupwsmn,N/A,N/A,0,0,0,0,0,1,0,1,0,3.98,10/14/2022
hupwsmn,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/14/2022
abehhcm,Bowl,Steak,0,1,0,0,1,0,1,1,0,18.17,10/14/2022
abehhcm,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
abehhcm,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
abehhcm,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
kumkdpp,Bowl,Chicken,0,1,1,0,0,0,0,0,1,13.93,10/14/2022
kumkdpp,N/A,N/A,0,0,0,0,0,0,1,0,1,3.98,10/14/2022
kumkdpp,N/A,N/A,0,0,0,0,0,0,1,0,1,3.98,10/14/2022
kumkdpp,N/A,N/A,0,0,0,0,0,0,1,0,1,3.98,10/14/2022
ugqjyih,Burrito,Steak,1,0,0,0,1,1,0,1,1,20.62,10/14/2022
ugqjyih,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/14/2022
ugqjyih,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/14/2022
qjxwdmh,Bowl,Steak,1,1,1,0,0,1,1,0,1,20.91,10/14/2022
qjxwdmh,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/14/2022
qjxwdmh,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/14/2022
kyezmik,Burrito,Steak,1,0,0,1,0,0,0,0,1,16.43,10/14/2022
kyezmik,Bowl,Vegetables,0,1,1,0,0,0,1,0,0,13.47,10/14/2022
kyezmik,Bowl,Beef,1,1,1,0,0,0,1,0,0,16.37,10/14/2022
kyezmik,Bowl,Vegetables,0,0,0,1,0,0,0,0,0,10.98,10/14/2022
fyduxww,Bowl,Steak,0,0,0,0,0,0,1,1,1,14.98,10/14/2022
fyduxww,Burrito,Chicken,0,0,0,1,0,0,1,0,0,12.97,10/14/2022
fyduxww,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/14/2022
qrpweto,Burrito,Beef,0,0,1,0,0,0,0,0,0,10.38,10/14/2022
qrpweto,N/A,N/A,0,0,0,0,0,1,1,0,0,3.98,10/14/2022
qrpweto,N/A,N/A,0,0,0,0,0,1,1,0,0,3.98,10/14/2022
qrpweto,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/14/2022
jajywaz,Burrito,Steak,0,0,0,0,0,0,0,1,1,12.99,10/14/2022
mezqyzt,Bowl,Vegetables,0,0,0,1,0,0,1,1,1,17.67,10/14/2022
mezqyzt,N/A,N/A,0,0,0,1,0,0,0,1,1,7.67,10/14/2022
mezqyzt,N/A,N/A,0,0,0,1,0,0,0,0,1,5.68,10/14/2022
mezqyzt,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/14/2022
abrdews,Bowl,Beef,1,0,0,0,0,1,1,0,1,16.62,10/14/2022
ekdepdj,Bowl,Steak,0,0,0,0,0,0,1,0,0,10.28,10/14/2022
ekdepdj,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
ekdepdj,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
ekdepdj,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
yeihfpd,Bowl,Steak,1,1,0,0,0,0,1,1,1,18.98,10/14/2022
yeihfpd,Bowl,Vegetables,1,1,0,0,0,1,0,1,0,15.27,10/14/2022
yeihfpd,Bowl,Steak,0,0,0,0,0,1,0,1,0,12.27,10/14/2022
capevys,Bowl,Vegetables,1,0,0,0,0,0,0,0,1,11.74,10/14/2022
capevys,Bowl,Chicken,0,1,0,0,0,0,0,0,1,11.28,10/14/2022
xeuslid,Bowl,Steak,1,1,0,0,1,0,0,1,0,18.18,10/14/2022
xeuslid,N/A,N/A,0,0,1,0,0,1,0,0,0,4.18,10/14/2022
rtuaknd,Bowl,Vegetables,0,1,0,1,0,0,0,1,1,17.68,10/14/2022
rtuaknd,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/14/2022
rtuaknd,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/14/2022
yytffeb,Bowl,Beef,0,1,0,0,1,0,1,1,0,18.07,10/14/2022
yytffeb,N/A,N/A,0,0,0,0,0,1,1,0,0,3.98,10/14/2022
ocfnuna,N/A,N/A,0,0,0,0,0,1,0,1,0,4.24,10/14/2022
ocfnuna,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/14/2022
ocfnuna,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/14/2022
utawses,Bowl,Chicken,0,0,0,0,0,0,0,0,0,7.29,10/14/2022
utawses,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/14/2022
utawses,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/14/2022
utawses,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/14/2022
jcltkpn,Bowl,Chicken,0,0,1,0,0,1,0,0,1,13.92,10/14/2022
hkohygc,Burrito,Vegetables,1,1,0,1,0,0,0,1,0,17.23,10/14/2022
hkohygc,Burrito,Steak,0,0,0,0,0,1,0,0,0,10.28,10/14/2022
hkohygc,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/14/2022
hkohygc,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/14/2022
mxostxn,Bowl,Steak,1,1,0,0,0,1,1,1,0,18.52,10/14/2022
mxostxn,Burrito,Beef,1,1,0,0,0,0,1,1,0,16.17,10/14/2022
mxostxn,N/A,N/A,0,0,0,0,0,0,1,1,0,3.98,10/14/2022
mxostxn,N/A,N/A,0,0,0,0,0,0,1,1,0,3.98,10/14/2022
cfjkavw,Bowl,Vegetables,0,0,0,0,0,1,0,1,0,11.53,10/14/2022
cfjkavw,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
cfjkavw,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
klcuydg,Burrito,Vegetables,1,1,0,1,0,0,1,1,0,19.22,10/14/2022
klcuydg,Bowl,Beef,1,0,0,1,0,0,0,1,0,15.87,10/14/2022
klcuydg,Bowl,Vegetables,0,0,0,1,0,0,0,1,0,12.97,10/14/2022
klcuydg,Burrito,Steak,0,1,0,1,0,0,0,0,0,13.98,10/14/2022
omjwqum,Burrito,Beef,0,0,0,0,0,1,0,1,1,14.88,10/14/2022
omjwqum,Bowl,Beef,1,0,0,0,0,1,1,1,0,16.16,10/14/2022
omjwqum,Bowl,Chicken,0,0,0,0,0,1,0,0,0,9.28,10/14/2022
omjwqum,Bowl,Steak,0,0,0,0,0,0,0,0,0,8.29,10/14/2022
usrudzu,Bowl,Vegetables,1,1,0,0,0,1,1,0,0,15.27,10/14/2022
walhwdm,Burrito,Chicken,1,1,0,0,0,0,0,0,0,11.29,10/14/2022
walhwdm,Burrito,Vegetables,0,1,0,0,0,1,0,0,0,11.28,10/14/2022
walhwdm,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/14/2022
pqphvwn,Burrito,Chicken,1,0,0,0,0,1,1,1,0,15.52,10/14/2022
pqphvwn,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/14/2022
omsprvr,Burrito,Beef,1,0,0,0,0,1,1,0,1,16.62,10/14/2022
omsprvr,N/A,N/A,0,0,0,0,0,0,1,1,0,3.98,10/14/2022
omsprvr,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/14/2022
bwcchex,Burrito,Chicken,1,0,0,0,0,0,0,1,1,13.99,10/14/2022
bwcchex,N/A,N/A,0,0,1,0,0,1,1,0,0,6.17,10/14/2022
bwcchex,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/14/2022
vzaqmnx,Bowl,Steak,1,1,0,1,0,1,0,0,1,20.42,10/14/2022
vzaqmnx,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
vzaqmnx,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
vzaqmnx,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
jbwonmn,Burrito,Beef,1,1,0,1,0,1,1,0,1,22.31,10/14/2022
jbwonmn,Bowl,Vegetables,0,0,1,0,0,0,0,1,0,11.47,10/14/2022
jbwonmn,Bowl,Beef,0,0,0,0,0,0,0,1,0,10.18,10/14/2022
jbwonmn,Bowl,Steak,1,0,0,0,0,0,0,1,0,12.28,10/14/2022
ljnjlqy,Bowl,Chicken,1,0,0,0,0,1,0,1,1,15.98,10/14/2022
ynuzcbt,N/A,N/A,0,0,0,1,0,0,1,0,0,5.68,10/14/2022
ynuzcbt,N/A,N/A,0,0,0,0,0,1,1,0,0,3.98,10/14/2022
ynuzcbt,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
ynuzcbt,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
bkvhttt,Burrito,Chicken,1,1,0,0,1,1,0,1,0,19.17,10/14/2022
bkvhttt,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/14/2022
bkvhttt,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/14/2022
bkvhttt,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/14/2022
tmrpmuj,Burrito,Chicken,0,1,0,0,1,1,1,1,1,21.61,10/14/2022
tmrpmuj,N/A,N/A,0,0,0,1,0,1,1,0,0,7.67,10/14/2022
tmrpmuj,N/A,N/A,0,0,0,1,0,0,1,0,0,5.68,10/14/2022
tmrpmuj,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/14/2022
nhvxpde,Bowl,Chicken,1,0,0,0,0,0,1,0,0,11.28,10/14/2022
nhvxpde,N/A,N/A,0,0,0,0,0,1,0,1,0,3.98,10/14/2022
nhvxpde,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/14/2022
nhvxpde,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/14/2022
owhydip,Bowl,Vegetables,0,1,0,0,0,1,1,1,1,17.97,10/14/2022
owhydip,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/14/2022
owhydip,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/14/2022
owhydip,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/14/2022
ypenmcp,Burrito,Steak,0,1,0,0,1,1,1,0,1,20.36,10/14/2022
zhzrhhp,Bowl,Beef,1,0,1,0,0,0,0,1,0,14.63,10/14/2022
aglicbc,Burrito,Beef,0,0,0,0,0,0,1,0,0,10.18,10/14/2022
aglicbc,Burrito,Steak,1,0,0,0,0,0,0,0,1,12.28,10/14/2022
aglicbc,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/14/2022
aglicbc,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/14/2022
djlyjzx,Burrito,Beef,1,0,0,0,0,0,0,1,1,14.89,10/14/2022
djlyjzx,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/14/2022
djlyjzx,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/14/2022
ycrpmkg,Bowl,Chicken,0,1,0,0,0,0,1,0,1,13.73,10/14/2022
ycrpmkg,Burrito,Steak,0,1,1,0,0,0,0,0,0,12.48,10/14/2022
ycrpmkg,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/14/2022
ycrpmkg,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/14/2022
ieifzbe,Bowl,Chicken,0,1,0,0,0,1,0,0,1,13.73,10/14/2022
ieifzbe,Burrito,Vegetables,0,0,0,0,0,1,1,0,0,11.27,10/14/2022
ieifzbe,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/14/2022
adyxxgw,N/A,N/A,0,0,0,0,1,0,1,0,1,8.08,10/14/2022
xffkqld,Bowl,Vegetables,1,1,0,0,0,1,1,0,0,15.27,10/14/2022
xffkqld,N/A,N/A,0,0,0,0,0,0,1,0,1,3.98,10/14/2022
xffkqld,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
xffkqld,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
krveapv,Burrito,Vegetables,1,1,0,0,0,1,0,1,1,17.98,10/14/2022
krveapv,Bowl,Chicken,1,0,0,0,0,0,0,0,0,9.29,10/14/2022
krveapv,Burrito,Vegetables,1,0,0,0,0,0,0,0,0,9.29,10/14/2022
krveapv,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/14/2022
vldqgmc,Bowl,Vegetables,0,0,0,0,0,1,0,1,0,11.53,10/14/2022
vldqgmc,Burrito,Beef,1,0,1,0,0,0,0,0,0,12.38,10/14/2022
vldqgmc,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/14/2022
yzxvotn,N/A,N/A,0,0,0,0,0,0,1,1,0,4.24,10/14/2022
yzxvotn,Burrito,Steak,1,0,0,1,0,0,0,0,1,15.97,10/14/2022
yzxvotn,N/A,N/A,0,0,1,0,0,0,0,0,1,4.18,10/14/2022
yzxvotn,N/A,N/A,0,0,0,1,0,0,0,0,1,5.68,10/14/2022
gnomzlr,Burrito,Vegetables,1,0,0,0,0,0,0,1,0,11.54,10/14/2022
gnomzlr,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/14/2022
gnomzlr,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/14/2022
fidjheq,Bowl,Steak,0,1,0,1,0,0,0,0,0,13.98,10/14/2022
cuwtyqc,N/A,N/A,0,0,0,1,0,1,0,0,0,5.68,10/14/2022
cuwtyqc,N/A,N/A,0,0,0,0,0,0,1,0,1,3.98,10/14/2022
enepkod,Bowl,Vegetables,0,1,0,0,1,0,1,0,0,14.92,10/14/2022
enepkod,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/14/2022
enepkod,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/14/2022
lwvyvgj,N/A,N/A,0,0,0,0,0,1,1,1,0,6.23,10/14/2022
lwvyvgj,Bowl,Vegetables,1,1,0,0,0,0,0,0,0,11.29,10/14/2022
lwvyvgj,Burrito,Beef,0,0,0,0,0,0,0,0,0,8.19,10/14/2022
adyriba,Burrito,Steak,1,0,0,0,0,1,1,0,1,16.72,10/14/2022
adyriba,Burrito,Beef,0,0,1,0,0,0,1,0,1,14.36,10/14/2022
adyriba,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/14/2022
adyriba,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/14/2022
vowyyja,Bowl,Vegetables,0,1,0,0,0,0,1,0,0,11.28,10/14/2022
vowyyja,N/A,N/A,0,0,1,0,0,1,1,0,0,6.17,10/14/2022
vowyyja,N/A,N/A,0,0,1,0,0,0,1,0,0,4.18,10/14/2022
vowyyja,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/14/2022
elfottz,Buritto,Steak,0,0,0,0,0,0,0,0,0,8.29,10/14/2022
elfottz,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/14/2022
bpflldv,Bowl,Chicken,1,0,0,1,0,0,0,1,0,15.23,10/14/2022
bpflldv,N/A,N/A,0,0,0,1,0,0,1,0,0,5.68,10/14/2022
bpflldv,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
qktxcut,Bowl,Beef,0,1,0,1,0,1,1,1,1,22.56,10/14/2022
qktxcut,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/14/2022
kxchbdf,Burrito,Beef,1,1,0,0,1,1,0,0,0,17.82,10/14/2022
kxchbdf,N/A,N/A,0,0,0,0,0,1,0,1,0,3.98,10/14/2022
kxchbdf,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/14/2022
bvagnkd,N/A,N/A,0,0,0,0,0,1,1,0,0,3.98,10/14/2022
bvagnkd,N/A,N/A,0,0,1,0,0,0,0,1,0,4.18,10/14/2022
bvagnkd,N/A,N/A,0,0,1,0,0,0,0,1,0,4.18,10/14/2022
bvagnkd,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/14/2022
bnakbvi,N/A,N/A,0,0,0,0,0,1,1,1,1,8.68,10/14/2022
bnakbvi,Bowl,Steak,1,1,0,0,0,1,1,1,0,18.26,10/14/2022
bnakbvi,Bowl,Chicken,1,0,0,0,0,1,1,1,0,15.26,10/14/2022
bnakbvi,Bowl,Beef,1,1,0,0,0,0,1,0,0,14.18,10/14/2022
vnnzzjm,Bowl,Chicken,1,0,0,0,0,1,0,1,0,13.53,10/14/2022
vnnzzjm,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/14/2022
vnnzzjm,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/14/2022
vnnzzjm,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/14/2022
entvqwj,N/A,N/A,0,0,0,0,1,1,1,1,1,12.32,10/14/2022
entvqwj,N/A,N/A,0,0,0,0,0,1,1,0,1,5.97,10/14/2022
entvqwj,N/A,N/A,0,0,0,0,0,1,1,0,0,3.98,10/14/2022
entvqwj,N/A,N/A,0,0,0,0,0,1,1,0,0,3.98,10/14/2022
szpujyf,Bowl,Beef,0,0,0,0,0,1,0,0,1,12.63,10/14/2022
szpujyf,Bowl,Beef,0,1,1,0,0,0,1,0,0,14.37,10/14/2022
szpujyf,Bowl,Vegetables,0,1,0,0,0,0,1,0,0,11.28,10/14/2022
szpujyf,Bowl,Beef,0,0,0,0,0,0,1,0,0,10.18,10/14/2022
qjwtdol,N/A,N/A,0,0,0,1,0,1,1,0,1,10.12,10/14/2022
qjwtdol,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/14/2022
qjwtdol,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/14/2022
qjwtdol,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/14/2022
misnzde,Bowl,Chicken,0,0,0,0,0,1,1,1,0,13.52,10/14/2022
lfsongd,Burrito,Chicken,0,1,0,1,0,1,0,1,1,19.67,10/14/2022
lfsongd,N/A,N/A,0,0,1,0,0,1,0,0,1,6.17,10/14/2022
lfsongd,N/A,N/A,0,0,1,0,0,1,0,0,1,6.17,10/14/2022
fhqwaoq,N/A,N/A,0,0,0,0,1,1,0,1,1,10.33,10/14/2022
fhqwaoq,N/A,N/A,0,0,1,0,0,1,0,0,1,6.17,10/14/2022
fhqwaoq,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/14/2022
fhqwaoq,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/14/2022
anlulpy,Burrito,Chicken,0,0,0,0,0,0,0,1,1,11.99,10/14/2022
anlulpy,Burrito,Chicken,0,1,1,0,0,0,0,0,1,13.47,10/14/2022
anlulpy,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/14/2022
vreqdnf,Burrito,Vegetables,0,1,1,0,0,0,0,0,1,13.93,10/14/2022
vreqdnf,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/14/2022
jypties,Burrito,Beef,0,1,0,1,0,0,1,1,1,20.57,10/14/2022
jypties,Bowl,Chicken,1,1,0,0,0,0,1,1,0,15.27,10/14/2022
jypties,Bowl,Chicken,1,0,0,0,0,0,1,0,0,11.28,10/14/2022
sjspodq,Burrito,Vegetables,1,1,0,1,0,0,1,0,1,19.42,10/14/2022
sjspodq,N/A,N/A,0,0,0,0,0,0,1,0,1,3.98,10/14/2022
sjspodq,N/A,N/A,0,0,0,0,0,0,1,0,1,3.98,10/14/2022
iermtsd,Burrito,Steak,0,1,0,0,0,0,0,0,0,10.29,10/14/2022
iermtsd,Burrito,Chicken,1,0,1,0,0,0,1,0,0,13.47,10/14/2022
iermtsd,N/A,N/A,0,0,0,1,0,0,1,0,0,5.68,10/14/2022
iermtsd,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/14/2022
kvbxvku,Bowl,Chicken,1,0,1,0,0,1,1,0,1,17.91,10/14/2022
chsdzyo,N/A,N/A,0,0,0,1,0,1,0,1,0,7.93,10/14/2022
chsdzyo,Bowl,Beef,0,1,0,0,0,0,1,1,1,16.16,10/14/2022
chsdzyo,Bowl,Steak,1,0,0,0,0,0,0,1,1,14.27,10/14/2022
chsdzyo,Burrito,Vegetables,0,1,0,0,0,0,0,1,0,11.28,10/14/2022
lbwpgix,Burrito,Chicken,0,1,0,0,0,1,1,0,1,15.72,10/14/2022
lbwpgix,N/A,N/A,0,0,0,0,0,0,1,1,0,3.98,10/14/2022
lbwpgix,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/14/2022
txtwwku,N/A,N/A,0,0,1,0,0,1,0,0,1,6.63,10/14/2022
txtwwku,N/A,N/A,0,0,0,1,0,1,1,0,1,9.66,10/14/2022
txtwwku,N/A,N/A,0,0,1,0,0,1,1,0,1,8.16,10/14/2022
txtwwku,N/A,N/A,0,0,0,1,0,1,0,0,0,5.68,10/14/2022
xdzondu,Bowl,Steak,0,0,0,0,1,0,0,0,1,14.38,10/14/2022
xdzondu,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/15/2022
fbcmdle,Bowl,Steak,0,1,0,0,0,1,1,0,1,16.72,10/15/2022
fbcmdle,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/15/2022
tvjxdxp,N/A,N/A,0,0,1,0,0,1,1,0,0,6.17,10/15/2022
tvjxdxp,N/A,N/A,0,0,0,1,0,1,0,0,0,5.68,10/15/2022
tvjxdxp,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/15/2022
ohzpgcw,N/A,N/A,0,0,0,1,0,0,1,0,1,8.13,10/15/2022
ohzpgcw,N/A,N/A,0,0,0,1,0,0,1,0,0,5.68,10/15/2022
ohzpgcw,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/15/2022
ohzpgcw,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/15/2022
szhadsg,Bowl,Beef,0,0,0,0,0,1,1,1,0,14.42,10/15/2022
szhadsg,Burrito,Vegetables,1,1,0,0,0,1,0,0,0,13.28,10/15/2022
szhadsg,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/15/2022
biqvgdk,N/A,N/A,0,0,0,0,1,1,1,0,1,10.07,10/15/2022
tbkfxsr,Burrito,Vegetables,1,0,1,0,0,0,1,0,1,15.92,10/15/2022
tbkfxsr,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/15/2022
tbkfxsr,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/15/2022
whlqecu,Burrito,Beef,1,0,0,0,0,0,0,1,0,12.44,10/15/2022
whlqecu,Bowl,Vegetables,1,1,1,0,0,1,0,0,0,15.47,10/15/2022
whlqecu,Burrito,Chicken,1,1,0,0,0,1,0,0,0,13.28,10/15/2022
whlqecu,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/15/2022
ouxdpag,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/15/2022
ouxdpag,N/A,N/A,0,0,0,0,0,1,0,1,0,3.98,10/15/2022
ouxdpag,N/A,N/A,0,0,0,0,0,1,0,1,0,3.98,10/15/2022
ouxdpag,N/A,N/A,0,0,0,0,0,1,0,1,0,3.98,10/15/2022
hcyvygc,Bowl,Chicken,1,0,0,0,1,0,0,0,1,15.38,10/15/2022
hcyvygc,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/15/2022
nwiuhdc,N/A,N/A,0,0,0,1,0,0,1,1,0,7.93,10/15/2022
nwiuhdc,Bowl,Beef,0,0,0,1,0,0,0,0,0,11.88,10/15/2022
nwiuhdc,Burrito,Beef,1,1,0,1,0,0,0,0,0,15.88,10/15/2022
